profile_id,country,experience
278,sweden," Machining operator (BT-nära) / Power Platform ChampionMachining operator (BT-nära) / Power Platform ChampionVolvo Group Trucks Operations · Full-timeVolvo Group Trucks Operations · Full-timeDec 2010 - Present · 15 yrs 4 mosDec 2010 to Present · 15 yrs 4 mosSkövde, Västra Götalands län, Sverige · On-siteSkövde, Västra Götalands län, Sverige · On-site·      Grundare och ordförande Grundare och ordförandeGrundare och ordförandeKonst på KarlsforsKonst på KarlsforsNov 2020 - Present · 5 yrs 5 mosNov 2020 to Present · 5 yrs 5 mosSkövde, Västra Götaland County, Sweden · HybridSkövde, Västra Götaland County, Sweden · Hybrido    ·      Målande konstnär Målande konstnärMålande konstnärArt by MalinArt by MalinFeb 1998 - Present · 28 yrs 2 mosFeb 1998 to Present · 28 yrs 2 mosSkövde, SverigeSkövde, Sverige·      VICI Industri ab logo Maskinoperatör / montörMaskinoperatör / montörVICI Industri abVICI Industri abAug 2009 - Dec 2010 · 1 yr 5 mosAug 2009 to Dec 2010 · 1 yr 5 mosSkövdeSkövde·       NC-operatör MD11NC-operatör MD11Volvo Group Trucks OperationsVolvo Group Trucks OperationsMar 2008 - Mar 2009 · 1 yr 1 moMar 2008 to Mar 2009 · 1 yr 1 mo·       Volvo Group Trucks OperationsVolvo Group Trucks Operations1 yr 11 mos1 yr 11 mosSkövde, Västra Götalands län, SverigeSkövde, Västra Götalands län, Sverigeo    § Maskinoperatör MD13, inre monteringMaskinoperatör MD13, inre monteringJan 2007 - Jan 2008 · 1 yr 1 moJan 2007 to Jan 2008 · 1 yr 1 mo§ Maskinoperatör D12, inre monteringMaskinoperatör D12, inre monteringMar 2006 - Dec 2006 · 10 mosMar 2006 to Dec 2006 · 10 mos·      Montör MontörMontörCarlssons glas och ramCarlssons glas och ramSep 2004 - Jun 2005 · 10 mosSep 2004 to Jun 2005 · 10 mosMariestadMariestad MontörMontörElectroluxElectroluxJun 2003 - Aug 2003 · 3 mosJun 2003 to Aug 2003 · 3 mosMariestad, Västra Götalands län, SverigeMariestad, Västra Götalands län, Sverige LabbLabbMetsä TissueMetsä TissueJun 2002 - Aug 2002 · 3 mosJun 2002 to Aug 2002 · 3 mosMariestad, Västra Götalands län, Sverige "
279,sweden,"Nexer GroupNexer GroupFull-time · 1 yr 8 mosFull-time · 1 yr 8 mosVästerås, Västmanland County, SwedenVästerås, Västmanland County, SwedenCompetence Unit Manager - Microsoft Dynamics 365 Customer EngagementCompetence Unit Manager - Microsoft Dynamics 365 Customer EngagementApr 2025 - Present · 1 yrApr 2025 to Present · 1 yrSolution Architect D365 CE & Power PlatformSolution Architect D365 CE & Power PlatformAug 2024 - Present · 1 yr 8 mosAug 2024 to Present · 1 yr 8 mosHybridHybridAccigoAccigo10 yrs 8 mos10 yrs 8 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan AreaCRM Solution architectCRM Solution architectOct 2019 - Aug 2024 · 4 yrs 11 mosOct 2019 to Aug 2024 · 4 yrs 11 mosDynamics 365 Customer EngagementCRM ConsultantCRM ConsultantJan 2014 - Oct 2019 · 5 yrs 10 mosJan 2014 to Oct 2019 · 5 yrs 10 mosDynamics 365 Customer EngagementCustomer ServiceCustomer ServiceSkandiaSkandiaMay 2012 - Jan 2014 · 1 yr 9 mosMay 2012 to Jan 2014 · 1 yr 9 mosLinköping"
280,sweden,"·      Solution Architect Dynamics 365 / Power PlatformSolution Architect Dynamics 365 / Power PlatformNovira Solutions · FreelanceNovira Solutions · FreelanceJan 2025 - Present · 1 yr 3 mosJan 2025 to Present · 1 yr 3 mosStockholm, Stockholm County, Sweden · HybridStockholm, Stockholm County, Sweden · Hybrid Solution Architect Dynamics 365 / Power PlatformSolution Architect Dynamics 365 / Power PlatformCRM-Konsulterna (CRMK) · Full-timeCRM-Konsulterna (CRMK) · Full-timeSep 2023 - Jan 2025 · 1 yr 5 mosSep 2023 to Jan 2025 · 1 yr 5 mosStockholm, Stockholm County, Sweden · On-siteStockholm, Stockholm County, Sweden · On-site Solution Architect Dynamics 365 & Power PlatformSolution Architect Dynamics 365 & Power PlatformSkandia · Full-timeSkandia · Full-timeAug 2020 - Sep 2023 · 3 yrs 2 mosAug 2020 to Sep 2023 · 3 yrs 2 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden Senior ConsultantSenior ConsultantCGI · Full-timeCGI · Full-timeJan 2020 - Aug 2020 · 8 mosJan 2020 to Aug 2020 · 8 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden Senior ConsultantSenior ConsultantAcando · Full-timeAcando · Full-timeAug 2017 - Dec 2019 · 2 yrs 5 mosAug 2017 to Dec 2019 · 2 yrs 5 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area ConsultantConsultantKentorKentorApr 2016 - Aug 2017 · 1 yr 5 mosApr 2016 to Aug 2017 · 1 yr 5 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area Maintenance ManagerMaintenance ManagerApoteketApoteketJun 2015 - Apr 2016 · 11 mosJun 2015 to Apr 2016 · 11 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area Scania IT ABScania IT AB3 yrs 11 mos3 yrs 11 moso    § Maintenance ManagerMaintenance ManagerMay 2014 - Jun 2015 · 1 yr 2 mosMay 2014 to Jun 2015 · 1 yr 2 mosSödertäljeSödertälje§ Information Risk CoordinatorInformation Risk CoordinatorDec 2013 - Jun 2014 · 7 mosDec 2013 to Jun 2014 · 7 mosSödertäljeSödertälje§ Process CoordinatorProcess CoordinatorApr 2013 - Nov 2013 · 8 mosApr 2013 to Nov 2013 · 8 mosSödertäljeSödertälje§ Product ResponsibleProduct ResponsibleJun 2012 - Mar 2013 · 10 mosJun 2012 to Mar 2013 · 10 mosSödertälje, Stockholm County, SwedenSödertälje, Stockholm County, Sweden§ IT Project ManagerIT Project ManagerAug 2011 - Oct 2012 · 1 yr 3 mosAug 2011 to Oct 2012 · 1 yr 3 mosSödertäljeSödertälje Legal SecretaryLegal SecretaryAdvokatfirma DLA NordicAdvokatfirma DLA NordicJun 2007 - Jul 2011 · 4 yrs 2 mosJun 2007 to Jul 2011 · 4 yrs 2 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area TraineeTraineeIKEA IT ABIKEA IT ABAug 2010 - Jan 2011 · 6 mosAug 2010 to Jan 2011 · 6 mosÄlmhult "
281,sweden," Technical ConsultantTechnical ConsultantAurora Engineering AB · Full-timeAurora Engineering AB · Full-timeApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrsGothenburg, Västra Götaland County, Sweden · On-siteGothenburg, Västra Götaland County, Sweden · On-site Data AnalystData AnalystVolvo Cars · ContractVolvo Cars · ContractApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrsGothenburg, Västra Götaland County, Sweden · On-siteGothenburg, Västra Götaland County, Sweden · On-site Software EngineerSoftware EngineerIKEA · ContractIKEA · ContractOct 2023 - Apr 2024 · 7 mosOct 2023 to Apr 2024 · 7 mosHelsingborgs kommun, Skåne County, Sweden · On-siteHelsingborgs kommun, Skåne County, Sweden · On-site Tata Consultancy ServicesTata Consultancy ServicesFull-time · 6 yrsFull-time · 6 yrsOn-siteOn-siteo  Data AnalystData AnalystApr 2019 - Oct 2021 · 2 yrs 7 mosApr 2019 to Oct 2021 · 2 yrs 7 mosBangalore Urban, Karnataka, IndiaBangalore Urban, Karnataka, India o  Power BI developerPower BI developerNov 2015 - Apr 2019 · 3 yrs 6 mosNov 2015 to Apr 2019 · 3 yrs 6 mosBengaluru, Karnataka, India "
282,sweden,"·      Webflow developerWebflow developerYazen Health · Full-timeYazen Health · Full-timeOct 2023 - Present · 2 yrs 6 mosOct 2023 to Present · 2 yrs 6 mosStockholm, Stockholm County, Sweden · RemoteStockholm, Stockholm County, Sweden · Remote Product DesignerProduct DesignerLevelsLevelsSep 2023 - Present · 2 yrs 7 mosSep 2023 to Present · 2 yrs 7 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·       Product designer UX/UIProduct designer UX/UIQred · Full-timeQred · Full-timeJan 2020 - Feb 2023 · 3 yrs 2 mosJan 2020 to Feb 2023 · 3 yrs 2 mosStockholm, Stockholm County, Sweden · HybridStockholm, Stockholm County, Sweden · Hybrid Streaming-operatorStreaming-operatorStreamfabriken · Part-timeStreamfabriken · Part-timeAug 2019 - Apr 2020 · 9 mosAug 2019 to Apr 2020 · 9 mosGreater Stockholm Metropolitan Area · On-siteGreater Stockholm Metropolitan Area · On-site Sektionen för Medieteknik | KTHSektionen för Medieteknik | KTH1 yr 10 mos1 yr 10 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Areao    § Election Committee Media TechnologyElection Committee Media TechnologySep 2018 - Dec 2019 · 1 yr 4 mosSep 2018 to Dec 2019 · 1 yr 4 mosMottagningen / ReceptionMottagningen / ReceptionMar 2018 - Sep 2018 · 7 mosMar 2018 to Sep 2018 · 7 mos·      Elevassistent ElevassistentElevassistentGärdesskolanGärdesskolanSep 2015 - May 2016 · 9 mosSep 2015 to May 2016 · 9 mosGreater Stockholm Metropolitan Area "
283,sweden,"Program AmbassadorProgram AmbassadorChalmers University of TechnologyChalmers University of TechnologyNov 2025 - Present · 5 mosNov 2025 to Present · 5 mosGothenburg, Västra Götaland County, SwedenGothenburg, Västra Götaland County, SwedenMaster’s in Data Science & AI Program AmbassadorMaster’s in Data Science & AI Program AmbassadorIT Specialist Digital Innovation SolutionIT Specialist Digital Innovation SolutionPT Bank Central Asia Tbk (BCA) · Full-timePT Bank Central Asia Tbk (BCA) · Full-timeApr 2023 - Jun 2025 · 2 yrs 3 mosApr 2023 to Jun 2025 · 2 yrs 3 mosKota Tangerang Selatan, Banten, Indonesia · On-siteKota Tangerang Selatan, Banten, Indonesia · On-siteLed Low-Code projects at BCA to drive digitalization and improve operational efficiency. Designed training programs for both IT and non-IT employees, supported subsidiaries in developing applications that enhanced collaboration, and built a citizen developer community to promote knowledge sharing and innovation.Led Low-Code projects at BCA to drive digitalization and improve operational efficiency. Designed training programs for both IT and non-IT employees, supported subsidiaries in developing applications that enhanced collaboration, and built a citizen developer community to promote knowledge sharing and innovation.…see moreOutsystems Low Code Development, Microsoft SQL Server and +5 skillsIT Intern Digital Innovation SolutionIT Intern Digital Innovation SolutionPT Bank Central Asia Tbk (BCA) · InternshipPT Bank Central Asia Tbk (BCA) · InternshipAug 2022 - Feb 2023 · 7 mosAug 2022 to Feb 2023 · 7 mosCentral Jakarta, Jakarta, Indonesia · On-siteCentral Jakarta, Jakarta, Indonesia · On-siteDeveloped an internal application used across BCA’s headquarters and regional offices. Created a Low-Code plugin for extended user sessions, adopted by multiple applications. Managed Low-Code learning programs for employees and contributed to the team for the first Citicom gathering, fostering collaboration among citizen developers.Developed an internal application used across BCA’s headquarters and regional offices. Created a Low-Code plugin for extended user sessions, adopted by multiple applications. Managed Low-Code learning programs for employees and contributed to the team for the first Citicom gathering, fostering collaboration among citizen developers.…see moreOutsystems Low Code Development, JavaScript and +3 skills"
284,sweden,"OutSystems InternOutSystems InternBright Skills · InternshipBright Skills · InternshipNov 2024 - May 2025 · 7 mosNov 2024 to May 2025 · 7 mosGothenburg, Västra Götaland County, Sweden · RemoteGothenburg, Västra Götaland County, Sweden · RemoteProgrammingCustomer Service SpecialistCustomer Service SpecialistCustomer Service SpecialistTransilvania Bank · Full-timeTransilvania Bank · Full-timeMar 2015 - Oct 2018 · 3 yrs 8 mosMar 2015 to Oct 2018 · 3 yrs 8 mosOn-siteOn-site"
285,sweden," HandelsbankenHandelsbankenFull-time · 3 yrs 6 mosFull-time · 3 yrs 6 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Swedeno    § Salesforce DeveloperSalesforce DeveloperApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrsHybridHybrid§ Java DeveloperJava DeveloperOct 2022 - Apr 2024 · 1 yr 7 mosOct 2022 to Apr 2024 · 1 yr 7 mos Junior System Developer (Consultant via Academic Work)Junior System Developer (Consultant via Academic Work)Tele2 · Full-timeTele2 · Full-timeOct 2021 - Sep 2022 · 1 yrOct 2021 to Sep 2022 · 1 yrStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden Global Sales Coordinator & Salesforce SpecialistGlobal Sales Coordinator & Salesforce SpecialistDigitalRoute · Full-timeDigitalRoute · Full-timeOct 2019 - Jun 2021 · 1 yr 9 mosOct 2019 to Jun 2021 · 1 yr 9 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area Sales Operations SpecialistSales Operations SpecialistSnow Software · Full-timeSnow Software · Full-timeSep 2016 - Sep 2019 · 3 yrs 1 moSep 2016 to Sep 2019 · 3 yrs 1 moStockholm, SwedenStockholm, Sweden Accounting AssistantAccounting AssistantSigvaris CorpSigvaris CorpSep 2015 - Aug 2016 · 1 yrSep 2015 to Aug 2016 · 1 yrGreater Montreal Metropolitan AreaGreater Montreal Metropolitan Area Payroll CoordinatorPayroll CoordinatorQlikQlikJun 2014 - Jul 2015 · 1 yr 2 mosJun 2014 to Jul 2015 · 1 yr 2 mosKalmar County, SwedenKalmar County, Sweden AdministratorAdministratorDalkia NordenDalkia NordenJul 2013 - Jun 2014 · 1 yrJul 2013 to Jun 2014 · 1 yrMalmöMalmö EMEA Renewals sales support rep for Sweden, Norway & DenmarkEMEA Renewals sales support rep for Sweden, Norway & DenmarkSymantecSymantecJun 2011 - Dec 2012 · 1 yr 7 mosJun 2011 to Dec 2012 · 1 yr 7 mosDublinDublin IBMIBM2 yrs2 yrsDublinDublino    § Assistant Team Leader & User administration agentAssistant Team Leader & User administration agentMar 2010 - Jun 2011 · 1 yr 4 mosMar 2010 to Jun 2011 · 1 yr 4 mosTechnical support representative, AstraZeneca accountTechnical support representative, AstraZeneca accountJul 2009 - Mar 2010 · 9 mosJul 2009 to Mar 2010 · 9 mos "
286,sweden," Salesforce DeveloperSalesforce DeveloperGlimt · Full-timeGlimt · Full-timeMar 2021 - Present · 5 yrs 1 moMar 2021 to Present · 5 yrs 1 moGothenburg, Västra Götaland County, SwedenGothenburg, Västra Götaland County, Sweden Junior Java Developer / IT-konsultJunior Java Developer / IT-konsultAcademic Work · Full-timeAcademic Work · Full-timeSep 2019 - Nov 2021 · 2 yrs 3 mosSep 2019 to Nov 2021 · 2 yrs 3 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area IT-konsultIT-konsultCapgeminiCapgeminiJan 2020 - Dec 2020 · 1 yrJan 2020 to Dec 2020 · 1 yrGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area Student, Java ProgramStudent, Java ProgramAcademy, a part of Academic WorkAcademy, a part of Academic WorkJun 2019 - Sep 2019 · 4 mosJun 2019 to Sep 2019 · 4 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area Frilansande skribentFrilansande skribentBagaren och Kocken ABBagaren och Kocken ABMar 2018 - Apr 2019 · 1 yr 2 mosMar 2018 to Apr 2019 · 1 yr 2 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area·       Praktik/Content CreatorPraktik/Content CreatorSpoon PublishingSpoon PublishingAug 2017 - Dec 2017 · 5 mosAug 2017 to Dec 2017 · 5 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area LagerarbetareLagerarbetareUniflexUniflexJun 2015 - Aug 2016 · 1 yr 3 mosJun 2015 to Aug 2016 · 1 yr 3 mosEnköpigEnköpig LärarvikarieLärarvikariePedagogpoolenPedagogpoolenJan 2012 - Jan 2013 · 1 yr 1 moJan 2012 to Jan 2013 · 1 yr 1 moGreater Stockholm Metropolitan Area "
287,sweden,"Salesforce DeveloperSalesforce DeveloperAccenture · Full-timeAccenture · Full-timeApr 2024 - Aug 2025 · 1 yr 5 mosApr 2024 to Aug 2025 · 1 yr 5 mosHyderabad, Telangana, IndiaHyderabad, Telangana, IndiaSalesforce DeveloperSalesforce DeveloperSalesforce Sales Cloud, Application Programming Interfaces (API) and +5 skillsSalesforce DeveloperSalesforce DeveloperDeloitte India (Offices of the US) · Full-timeDeloitte India (Offices of the US) · Full-timeJul 2021 - Apr 2024 · 2 yrs 10 mosJul 2021 to Apr 2024 · 2 yrs 10 mosBangalore Urban, Karnataka, IndiaBangalore Urban, Karnataka, India"
288,sweden,"·      Salesforce DeveloperSalesforce DeveloperSirocco Group · Full-timeSirocco Group · Full-timeAug 2025 - Present · 8 mosAug 2025 to Present · 8 mosStockholm, SverigeStockholm, Sverige·       Salesforce DeveloperSalesforce DeveloperHandelsbanken · Full-timeHandelsbanken · Full-timeAug 2024 - Aug 2025 · 1 yr 1 moAug 2024 to Aug 2025 · 1 yr 1 moStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden Salesforce Developer | HandelsbankenSalesforce Developer | HandelsbankenNexer Tech Talent · Full-timeNexer Tech Talent · Full-timeAug 2023 - Aug 2024 · 1 yr 1 moAug 2023 to Aug 2024 · 1 yr 1 moStockholm, Sverige · HybridStockholm, Sverige · Hybrid Ordförande SAKS ValberedningOrdförande SAKS ValberedningSektionen för Systemvetenskap, Linköpings UniversitetSektionen för Systemvetenskap, Linköpings UniversitetApr 2022 - May 2023 · 1 yr 2 mosApr 2022 to May 2023 · 1 yr 2 mosLinköpings kommun, Östergötland County, SwedenLinköpings kommun, Östergötland County, Sweden AnteckningsstödAnteckningsstödLinköpings universitetLinköpings universitetAug 2022 - Oct 2022 · 3 mosAug 2022 to Oct 2022 · 3 mosLinköpings kommun, Östergötland County, SwedenLinköpings kommun, Östergötland County, Sweden Supply PlanningSupply PlanningArla FoodsArla FoodsJun 2021 - Aug 2021 · 3 mosJun 2021 to Aug 2021 · 3 mosSolna, Stockholm, SverigeSolna, Stockholm, Sverige PersonalplanerarePersonalplanerareSJ AB · Full-timeSJ AB · Full-timeMay 2019 - Aug 2020 · 1 yr 4 mosMay 2019 to Aug 2020 · 1 yr 4 mosStockholm, SverigeStockholm, Sverige Försäljare kundtjänstFörsäljare kundtjänstTelia · Full-timeTelia · Full-timeAug 2017 - Sep 2018 · 1 yr 2 mosAug 2017 to Sep 2018 · 1 yr 2 mosSolna, Stockholm County, SwedenSolna, Stockholm County, Sweden EF Education FirstEF Education First3 yrs 1 mo3 yrs 1 moo    § IntervjuledareIntervjuledare2016 - 2018 · 2 yrs2016 to 2018 · 2 yrsStockholm County, SwedenStockholm County, Sweden§ Ansvarig AmbassadörAnsvarig AmbassadörJul 2016 - Aug 2016 · 2 mosJul 2016 to Aug 2016 · 2 mosNew York City, USANew York City, USA§ AmbassadörAmbassadör2015 - 2016 · 1 yr2015 to 2016 · 1 yrStockholm, Sverige "
289,sweden," Salesforce DeveloperSalesforce DeveloperFluido · Full-timeFluido · Full-timeJul 2022 - Present · 3 yrs 9 mosJul 2022 to Present · 3 yrs 9 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·       Senior Advisory ConsultantSenior Advisory ConsultantIBM · Full-timeIBM · Full-timeAug 2021 - Jul 2022 · 1 yrAug 2021 to Jul 2022 · 1 yrIndiaIndia·       Senior Application DeveloperSenior Application DeveloperFujitsu · Full-timeFujitsu · Full-timeFeb 2016 - Apr 2022 · 6 yrs 3 mosFeb 2016 to Apr 2022 · 6 yrs 3 mosNoida, Uttar Pradesh, IndiaNoida, Uttar Pradesh, India Senior Associate ConsultantSenior Associate ConsultantInfosys · Full-timeInfosys · Full-timeMar 2015 - Dec 2015 · 10 mosMar 2015 to Dec 2015 · 10 mosPunePune Sr Software EngineerSr Software EngineerPersistent SystemsPersistent SystemsSep 2011 - Feb 2015 · 3 yrs 6 mosSep 2011 to Feb 2015 · 3 yrs 6 mosPune/Pimpri-Chinchwad Area "
290,sweden,"·      Salesforce DeveloperSalesforce DeveloperSirocco Group · Full-timeSirocco Group · Full-timeAug 2025 - Present · 8 mosAug 2025 to Present · 8 mosSwedenSweden Salesforce DeveloperSalesforce DeveloperFluido · Full-timeFluido · Full-timeAug 2022 - Aug 2025 · 3 yrs 1 moAug 2022 to Aug 2025 · 3 yrs 1 moStockholm, SwedenStockholm, Swedeno     Ingeniero de softwareIngeniero de softwareHikko · Full-timeHikko · Full-timeMar 2022 - Sep 2022 · 7 mosMar 2022 to Sep 2022 · 7 mos Salesforce DeveloperSalesforce DeveloperOktana Corporation · Full-timeOktana Corporation · Full-timeJun 2019 - Feb 2022 · 2 yrs 9 mosJun 2019 to Feb 2022 · 2 yrs 9 mosAsunciónAsunción ·      Full Stack Developer Full Stack DeveloperFull Stack DeveloperPorter · Full-timePorter · Full-timeJul 2017 - Mar 2019 · 1 yr 9 mosJul 2017 to Mar 2019 · 1 yr 9 mosFernando de la Mora, Paraguay "
